"date","plot_code","spp_code","USDA_name","num_hits","cover"
"2000-07-24","DCC3","POAARC","Poa arctica ssp. grayana",1,0
"2000-07-24","DCC3","POAGLA","Poa glauca ssp. rupicola",1,0
"2000-07-24","DCC3","TRISPI","Trisetum spicatum",1,0
"2000-07-24","DCC3","BAREEE",NaN,24,21.0526
"2000-07-24","DCC3","FESBRA","Festuca brachyphylla",2,1.7544
"2000-07-24","DCC3","ARTPAT","Artemisia pattersonii",1,0.8772
"2000-07-24","DCC3","SENHAR","Packera cana",1,0
"2000-07-24","DCC4","ACOROS","Geum rossii var. turbinatum",1,0.7937
"2000-07-24","DCC4","AREFEN","Arenaria fendleri var. tweedyi",6,4.7619
"2000-07-24","DCC4","BISBIS","Polygonum bistortoides",1,0
"2000-07-24","DCC4","BISVIV","Polygonum viviparum",1,0.7937
"2000-07-24","DCC4","CAMROT","Campanula rotundifolia",1,0.7937
"2000-07-24","DCC4","CASOCC","Castilleja occidentalis",1,0
"2000-07-24","DCC4","ERISIM","Erigeron simplex",1,0
"2000-07-24","DCC4","ERIARE","Eritrichium nanum",1,0.7937
"2000-07-24","DCC4","HYMACA","Tetraneuris acaulis var. caespitosa",1,0.7937
"2000-07-24","DCC4","LLOSER","Lloydia serotina",8,6.3492
"2000-07-24","DCC4","MINOBT","Minuartia obtusiloba",3,2.381
"2000-07-24","DCC4","OREALP","Oreoxis alpina ssp. alpina",8,6.3492
"2000-07-24","DCC4","PHLSIB","Phlox pulvinata",2,1.5873
"2000-07-24","DCC4","PRIANG","Primula angustifolia",1,0
"2000-07-24","DCC4","SAXRHO","Saxifraga rhomboidea",1,0
"2000-07-24","DCC4","SEDLAN","Sedum lanceolatum",1,0.7937
"2000-07-24","DCC4","SELDEN","Selaginella densa var. scopulorum",2,1.5873
"2000-07-24","DCC4","SILACA","Silene acaulis var. subacaulescens",1,0
"2000-07-24","DCC4","TRIDAS","Trifolium dasyphyllum",1,0.7937
"2000-07-24","DCC4","CALPUR","Calamagrostis purpurascens",1,0.7937
"2000-07-24","DCC4","CARRUP","Carex rupestris var. drummondiana",14,11.1111
"2000-07-24","DCC4","KOBMYO","Kobresia myosuroides",56,44.4444
"2000-07-24","DCC4","POAARC","Poa arctica ssp. grayana",1,0
"2000-07-24","DCC4","BAREEE",NaN,16,12.6984
"2000-07-24","DCC4","ROCKKK",NaN,1,0.7937
"2000-07-24","DCC4","ARTPAT","Artemisia pattersonii",2,1.5873
"2000-07-24","DCC4","SENHAR","Packera cana",1,0
"2000-07-24","DCC5","ACOROS","Geum rossii var. turbinatum",2,1.5504
"2000-07-24","DCC5","ALLGEY","Allium geyeri",1,0
"2000-07-24","DCC5","AREFEN","Arenaria fendleri var. tweedyi",5,3.876
"2000-07-24","DCC5","BISBIS","Polygonum bistortoides",1,0
"2000-07-24","DCC5","CAMROT","Campanula rotundifolia",6,4.6512
"2000-07-24","DCC5","CASOCC","Castilleja occidentalis",1,0
"2000-07-24","DCC5","ERIARE","Eritrichium nanum",1,0.7752
"2000-07-24","DCC5","HYMACA","Tetraneuris acaulis var. caespitosa",5,3.876
"2000-07-24","DCC5","HYMGRA","Tetraneuris grandiflora",1,0.7752
"2000-07-24","DCC5","LLOSER","Lloydia serotina",7,5.4264
"2000-07-24","DCC5","MINOBT","Minuartia obtusiloba",4,3.1008
"2000-07-24","DCC5","OREALP","Oreoxis alpina ssp. alpina",7,5.4264
"2000-07-24","DCC5","SAXRHO","Saxifraga rhomboidea",1,0.7752
"2000-07-24","DCC5","SEDLAN","Sedum lanceolatum",1,0
"2000-07-24","DCC5","TRIDAS","Trifolium dasyphyllum",3,2.3256
"2000-07-24","DCC5","CALPUR","Calamagrostis purpurascens",1,0.7752
"2000-07-24","DCC5","CARRUP","Carex rupestris var. drummondiana",26,20.155
"2000-07-24","DCC5","KOBMYO","Kobresia myosuroides",42,32.5581
"2000-07-24","DCC5","POAGLA","Poa glauca ssp. rupicola",1,0
"2000-07-24","DCC5","BAREEE",NaN,16,12.4031
"2000-07-24","DCC5","ERYNIV","Erysimum capitatum var. purshii",1,0.7752
"2000-07-24","DCC5","ARTPAT","Artemisia pattersonii",1,0.7752
"2000-07-19","DNN1","ACOROS","Geum rossii var. turbinatum",11,7.9137
"2000-07-19","DNN1","ALLGEY","Allium geyeri",1,0
"2000-07-19","DNN1","ANTALP","Antennaria media",2,1.4388
"2000-07-19","DNN1","AREFEN","Arenaria fendleri var. tweedyi",10,7.1942
"2000-07-19","DNN1","ARTSCO","Artemisia scopulorum",11,7.9137
"2000-07-19","DNN1","BISBIS","Polygonum bistortoides",4,2.8777
"2000-07-19","DNN1","BISVIV","Polygonum viviparum",3,2.1583
"2000-07-19","DNN1","CAMROT","Campanula rotundifolia",18,12.9496
"2000-07-19","DNN1","ERISIM","Erigeron simplex",1,0
"2000-07-19","DNN1","HYMACA","Tetraneuris acaulis var. caespitosa",1,0
"2000-07-19","DNN1","LEWPYG","Lewisia pygmaea",1,0
"2000-07-19","DNN1","LLOSER","Lloydia serotina",4,2.8777
"2000-07-19","DNN1","MINOBT","Minuartia obtusiloba",4,2.8777
"2000-07-19","DNN1","OREALP","Oreoxis alpina ssp. alpina",6,4.3165
"2000-07-19","DNN1","POTDIV","Potentilla diversifolia",1,0.7194
"2000-07-19","DNN1","PRIANG","Primula angustifolia",1,0
"2000-07-19","DNN1","SEDLAN","Sedum lanceolatum",1,0
"2000-07-19","DNN1","TRIDAS","Trifolium dasyphyllum",2,1.4388
"2000-07-19","DNN1","CARRUP","Carex rupestris var. drummondiana",9,6.4748
"2000-07-19","DNN1","KOBMYO","Kobresia myosuroides",25,17.9856
"2000-07-19","DNN1","POAARC","Poa arctica ssp. grayana",1,0.7194
"2000-07-19","DNN1","POAGLA","Poa glauca ssp. rupicola",5,3.5971
"2000-07-19","DNN1","TRISPI","Trisetum spicatum",2,1.4388
"2000-07-19","DNN1","BAREEE",NaN,9,6.4748
"2000-07-19","DNN1","POTOVI","Potentilla ovina",1,0.7194
"2000-07-19","DNN1","ARTPAT","Artemisia pattersonii",5,3.5971
"2000-07-19","DNN1","FESBRA","Festuca brachyphylla",4,2.8777
"2000-07-19","DNN1","DESCAE","Deschampsia cespitosa",2,1.4388
"2000-07-19","DNN2","ACOROS","Geum rossii var. turbinatum",7,4.9296
"2000-07-19","DNN2","ALLGEY","Allium geyeri",1,0
"2000-07-19","DNN2","AREFEN","Arenaria fendleri var. tweedyi",4,2.8169
"2000-07-19","DNN2","ARTSCO","Artemisia scopulorum",1,0
"2000-07-19","DNN2","BISBIS","Polygonum bistortoides",6,4.2254
"2000-07-19","DNN2","BISVIV","Polygonum viviparum",7,4.9296
"2000-07-19","DNN2","CAMROT","Campanula rotundifolia",14,9.8592
"2000-07-19","DNN2","HYMGRA","Tetraneuris grandiflora",1,0.7042
"2000-07-19","DNN2","LEWPYG","Lewisia pygmaea",1,0.7042
"2000-07-19","DNN2","LLOSER","Lloydia serotina",3,2.1127
"2000-07-19","DNN2","MERLAN","Mertensia lanceolata",6,4.2254
"2000-07-19","DNN2","MINOBT","Minuartia obtusiloba",1,0.7042
"2000-07-19","DNN2","OREALP","Oreoxis alpina ssp. alpina",24,16.9014
"2000-07-19","DNN2","SEDLAN","Sedum lanceolatum",1,0
"2000-07-19","DNN2","CAREPA","Carex heteroneura var. epapillosa",1,0.7042
"2000-07-19","DNN2","CARRUP","Carex rupestris var. drummondiana",27,19.0141
"2000-07-19","DNN2","KOBMYO","Kobresia myosuroides",14,9.8592
"2000-07-19","DNN2","BAREEE",NaN,9,6.338
"2000-07-19","DNN2","ARTPAT","Artemisia pattersonii",1,0.7042
"2000-07-19","DNN2","UNKNOW","Unknown",1,0.7042
"2000-07-19","DNN2","FESBRA","Festuca brachyphylla",4,2.8169
"2000-07-19","DNN2","POTOVI","Potentilla ovina",11,7.7465
"2000-07-19","DNN2","ACHLAN","Achillea millefolium var. alpicola",1,0
"2000-07-19","DNN2","ERYNIV","Erysimum capitatum var. purshii",1,0
"2000-07-19","DNN3","ACOROS","Geum rossii var. turbinatum",7,5.4688
"2000-07-19","DNN3","ALLGEY","Allium geyeri",3,2.3438
"2000-07-19","DNN3","AREFEN","Arenaria fendleri var. tweedyi",2,1.5625
"2000-07-19","DNN3","ARTSCO","Artemisia scopulorum",3,2.3438
"2000-07-19","DNN3","BISBIS","Polygonum bistortoides",8,6.25
"2000-07-19","DNN3","BISVIV","Polygonum viviparum",3,2.3438
"2000-07-19","DNN3","CAMROT","Campanula rotundifolia",15,11.7188
"2000-07-19","DNN3","ERISIM","Erigeron simplex",1,0
"2000-07-19","DNN3","HYMACA","Tetraneuris acaulis var. caespitosa",1,0
"2000-07-19","DNN3","HYMGRA","Tetraneuris grandiflora",1,0
"2000-07-19","DNN3","LEWPYG","Lewisia pygmaea",1,0.7812
"2000-07-19","DNN3","MERLAN","Mertensia lanceolata",1,0.7812
"2000-07-19","DNN3","MINBIF","Minuartia biflora",1,0
"2000-07-19","DNN3","OREALP","Oreoxis alpina ssp. alpina",4,3.125
"2000-07-19","DNN3","SEDLAN","Sedum lanceolatum",1,0
"2000-07-19","DNN3","TRIDAS","Trifolium dasyphyllum",1,0
"2000-07-19","DNN3","CAREPA","Carex heteroneura var. epapillosa",2,1.5625
"2000-07-19","DNN3","CARRUP","Carex rupestris var. drummondiana",21,16.4062
"2000-07-19","DNN3","KOBMYO","Kobresia myosuroides",20,15.625
"2000-07-19","DNN3","POAARC","Poa arctica ssp. grayana",2,1.5625
"2000-07-19","DNN3","BAREEE",NaN,19,14.8438
"2000-07-19","DNN3","DESCAE","Deschampsia cespitosa",3,2.3438
"2000-07-19","DNN3","UNKNOW","Unknown",1,0
"2000-07-19","DNN3","FESBRA","Festuca brachyphylla",12,9.375
"2000-07-19","DNN3","ACHLAN","Achillea millefolium var. alpicola",1,0
"2000-07-19","DNN3","ELYSPP","Elymus",1,0.7812
"2000-07-19","DNN3","ARTPAT","Artemisia pattersonii",1,0.7812
"2000-07-19","DNN4","ACOROS","Geum rossii var. turbinatum",2,1.5038
"2000-07-19","DNN4","AREFEN","Arenaria fendleri var. tweedyi",9,6.7669
"2000-07-19","DNN4","BISBIS","Polygonum bistortoides",3,2.2556
"2000-07-19","DNN4","BISVIV","Polygonum viviparum",2,1.5038
"2000-07-19","DNN4","CAMROT","Campanula rotundifolia",11,8.2707
"2000-07-19","DNN4","CASOCC","Castilleja occidentalis",1,0.7519
"2000-07-19","DNN4","ERISIM","Erigeron simplex",1,0
"2000-07-19","DNN4","HYMACA","Tetraneuris acaulis var. caespitosa",5,3.7594
"2000-07-19","DNN4","LLOSER","Lloydia serotina",1,0.7519
"2000-07-19","DNN4","MERLAN","Mertensia lanceolata",1,0.7519
"2000-07-19","DNN4","MINOBT","Minuartia obtusiloba",9,6.7669
"2000-07-19","DNN4","OREALP","Oreoxis alpina ssp. alpina",8,6.015
"2000-07-19","DNN4","PHLSIB","Phlox pulvinata",1,0.7519
"2000-07-19","DNN4","SEDLAN","Sedum lanceolatum",2,1.5038
"2000-07-19","DNN4","SILACA","Silene acaulis var. subacaulescens",2,1.5038
"2000-07-19","DNN4","TRIDAS","Trifolium dasyphyllum",3,2.2556
"2000-07-19","DNN4","CALPUR","Calamagrostis purpurascens",6,4.5113
"2000-07-19","DNN4","CARRUP","Carex rupestris var. drummondiana",23,17.2932
"2000-07-19","DNN4","KOBMYO","Kobresia myosuroides",23,17.2932
"2000-07-19","DNN4","POAARC","Poa arctica ssp. grayana",1,0.7519
"2000-07-19","DNN4","POAGLA","Poa glauca ssp. rupicola",1,0.7519
"2000-07-19","DNN4","BAREEE",NaN,12,9.0226
"2000-07-19","DNN4","ARTPAT","Artemisia pattersonii",4,3.0075
"2000-07-19","DNN4","FESBRA","Festuca brachyphylla",1,0
"2000-07-19","DNN4","ELYSPP","Elymus",1,0.7519
"2000-07-19","DNN4","POTOVI","Potentilla ovina",2,1.5038
"2000-07-19","DNN4","SENHAR","Packera cana",1,0
"2000-07-24","DNN5","ANTALP","Antennaria media",1,0
"2000-07-24","DNN5","AREFEN","Arenaria fendleri var. tweedyi",15,10.7143
"2000-07-24","DNN5","BISBIS","Polygonum bistortoides",5,3.5714
"2000-07-24","DNN5","BISVIV","Polygonum viviparum",2,1.4286
"2000-07-24","DNN5","CAMROT","Campanula rotundifolia",11,7.8571
"2000-07-24","DNN5","ERISIM","Erigeron simplex",3,2.1429
"2000-07-24","DNN5","HYMACA","Tetraneuris acaulis var. caespitosa",6,4.2857
"2000-07-24","DNN5","LEWPYG","Lewisia pygmaea",1,0.7143
"2000-07-24","DNN5","LLOSER","Lloydia serotina",4,2.8571
"2000-07-24","DNN5","MINOBT","Minuartia obtusiloba",7,5
"2000-07-24","DNN5","OREALP","Oreoxis alpina ssp. alpina",12,8.5714
"2000-07-24","DNN5","PHLSIB","Phlox pulvinata",1,0.7143
"2000-07-24","DNN5","SEDLAN","Sedum lanceolatum",1,0
"2000-07-24","DNN5","TRIDAS","Trifolium dasyphyllum",1,0
"2000-07-24","DNN5","CALPUR","Calamagrostis purpurascens",4,2.8571
"2000-07-24","DNN5","CARRUP","Carex rupestris var. drummondiana",17,12.1429
"2000-07-24","DNN5","KOBMYO","Kobresia myosuroides",16,11.4286
"2000-07-24","DNN5","POAARC","Poa arctica ssp. grayana",1,0
"2000-07-24","DNN5","POAGLA","Poa glauca ssp. rupicola",1,0.7143
"2000-07-24","DNN5","TRISPI","Trisetum spicatum",7,5
"2000-07-24","DNN5","BAREEE",NaN,13,9.2857
"2000-07-24","DNN5","FESBRA","Festuca brachyphylla",4,2.8571
"2000-07-24","DNN5","ARTPAT","Artemisia pattersonii",6,4.2857
"2000-07-24","DNN5","DESCAE","Deschampsia cespitosa",3,2.1429
"2000-07-24","DNN5","ELYSPP","Elymus",2,1.4286
"2000-07-19","DNP1","ACOROS","Geum rossii var. turbinatum",19,11.0465
"2000-07-19","DNP1","ALLGEY","Allium geyeri",1,0
"2000-07-19","DNP1","AREFEN","Arenaria fendleri var. tweedyi",2,1.1628
"2000-07-19","DNP1","ARTSCO","Artemisia scopulorum",5,2.907
"2000-07-19","DNP1","BISBIS","Polygonum bistortoides",7,4.0698
"2000-07-19","DNP1","CAMROT","Campanula rotundifolia",7,4.0698
"2000-07-19","DNP1","CERARV","Cerastium arvense ssp. strictum",2,1.1628
"2000-07-19","DNP1","HYMACA","Tetraneuris acaulis var. caespitosa",1,0
"2000-07-19","DNP1","LLOSER","Lloydia serotina",3,1.7442
"2000-07-19","DNP1","MERLAN","Mertensia lanceolata",25,14.5349
"2000-07-19","DNP1","OREALP","Oreoxis alpina ssp. alpina",26,15.1163
"2000-07-19","DNP1","SAXRHO","Saxifraga rhomboidea",1,0.5814
"2000-07-19","DNP1","SEDLAN","Sedum lanceolatum",1,0.5814
"2000-07-19","DNP1","CAREPA","Carex heteroneura var. epapillosa",32,18.6047
"2000-07-19","DNP1","CARRUP","Carex rupestris var. drummondiana",1,0.5814
"2000-07-19","DNP1","KOBMYO","Kobresia myosuroides",8,4.6512
"2000-07-19","DNP1","POAARC","Poa arctica ssp. grayana",3,1.7442
"2000-07-19","DNP1","POAGLA","Poa glauca ssp. rupicola",15,8.7209
"2000-07-19","DNP1","TRISPI","Trisetum spicatum",6,3.4884
"2000-07-19","DNP1","BAREEE",NaN,5,2.907
"2000-07-19","DNP1","FESBRA","Festuca brachyphylla",1,0.5814
"2000-07-19","DNP1","ACHLAN","Achillea millefolium var. alpicola",3,1.7442
"2000-07-19","DNP2","ACOROS","Geum rossii var. turbinatum",19,12.8378
"2000-07-19","DNP2","AREFEN","Arenaria fendleri var. tweedyi",2,1.3514
"2000-07-19","DNP2","BISBIS","Polygonum bistortoides",5,3.3784
"2000-07-19","DNP2","BISVIV","Polygonum viviparum",1,0.6757
"2000-07-19","DNP2","CAMROT","Campanula rotundifolia",11,7.4324
"2000-07-19","DNP2","LLOSER","Lloydia serotina",3,2.027
"2000-07-19","DNP2","MERLAN","Mertensia lanceolata",13,8.7838
"2000-07-19","DNP2","MINOBT","Minuartia obtusiloba",1,0
"2000-07-19","DNP2","OREALP","Oreoxis alpina ssp. alpina",51,34.4595
"2000-07-19","DNP2","POLVIS","Polemonium viscosum",4,2.7027
"2000-07-19","DNP2","SEDLAN","Sedum lanceolatum",1,0.6757
"2000-07-19","DNP2","THLMON","Noccaea fendleri ssp. glauca",1,0
"2000-07-19","DNP2","TRIDAS","Trifolium dasyphyllum",3,2.027
"2000-07-19","DNP2","CALPUR","Calamagrostis purpurascens",1,0.6757
"2000-07-19","DNP2","CARRUP","Carex rupestris var. drummondiana",1,0.6757
"2000-07-19","DNP2","KOBMYO","Kobresia myosuroides",3,2.027
"2000-07-19","DNP2","POAALP","Poa alpina",1,0
"2000-07-19","DNP2","POAARC","Poa arctica ssp. grayana",3,2.027
"2000-07-19","DNP2","POAGLA","Poa glauca ssp. rupicola",10,6.7568
"2000-07-19","DNP2","TRISPI","Trisetum spicatum",5,3.3784
"2000-07-19","DNP2","BAREEE",NaN,6,4.0541
"2000-07-19","DNP2","FESBRA","Festuca brachyphylla",5,3.3784
"2000-07-19","DNP2","POTOVI","Potentilla ovina",1,0.6757
"2000-07-19","DNP3","ACOROS","Geum rossii var. turbinatum",5,3.7594
"2000-07-19","DNP3","ALLGEY","Allium geyeri",2,1.5038
"2000-07-19","DNP3","ANTALP","Antennaria media",1,0
"2000-07-19","DNP3","AREFEN","Arenaria fendleri var. tweedyi",1,0.7519
"2000-07-19","DNP3","ARTSCO","Artemisia scopulorum",2,1.5038
"2000-07-19","DNP3","BISBIS","Polygonum bistortoides",4,3.0075
"2000-07-19","DNP3","BISVIV","Polygonum viviparum",4,3.0075
"2000-07-19","DNP3","CAMROT","Campanula rotundifolia",16,12.0301
"2000-07-19","DNP3","CERARV","Cerastium arvense ssp. strictum",2,1.5038
"2000-07-19","DNP3","LLOSER","Lloydia serotina",2,1.5038
"2000-07-19","DNP3","MERLAN","Mertensia lanceolata",5,3.7594
"2000-07-19","DNP3","MINOBT","Minuartia obtusiloba",1,0.7519
"2000-07-19","DNP3","OREALP","Oreoxis alpina ssp. alpina",9,6.7669
"2000-07-19","DNP3","PHLSIB","Phlox pulvinata",1,0.7519
"2000-07-19","DNP3","POTDIV","Potentilla diversifolia",1,0.7519
"2000-07-19","DNP3","SEDLAN","Sedum lanceolatum",1,0.7519
"2000-07-19","DNP3","CARRUP","Carex rupestris var. drummondiana",2,1.5038
"2000-07-19","DNP3","KOBMYO","Kobresia myosuroides",2,1.5038
"2000-07-19","DNP3","POAALP","Poa alpina",2,1.5038
"2000-07-19","DNP3","POAARC","Poa arctica ssp. grayana",3,2.2556
"2000-07-19","DNP3","POAGLA","Poa glauca ssp. rupicola",3,2.2556
"2000-07-19","DNP3","BAREEE",NaN,16,12.0301
"2000-07-19","DNP3","ACHLAN","Achillea millefolium var. alpicola",10,7.5188
"2000-07-19","DNP3","ELYSPP","Elymus",19,14.2857
"2000-07-19","DNP3","ERYNIV","Erysimum capitatum var. purshii",1,0.7519
"2000-07-19","DNP3","FESBRA","Festuca brachyphylla",12,9.0226
"2000-07-19","DNP3","POTOVI","Potentilla ovina",7,5.2632
"2000-07-24","DNP4","ACOROS","Geum rossii var. turbinatum",4,2.381
"2000-07-24","DNP4","AREFEN","Arenaria fendleri var. tweedyi",17,10.119
"2000-07-24","DNP4","BISBIS","Polygonum bistortoides",8,4.7619
"2000-07-24","DNP4","CAMROT","Campanula rotundifolia",7,4.1667
"2000-07-24","DNP4","ERISIM","Erigeron simplex",1,0
"2000-07-24","DNP4","HYMACA","Tetraneuris acaulis var. caespitosa",2,1.1905
"2000-07-24","DNP4","LLOSER","Lloydia serotina",3,1.7857
"2000-07-24","DNP4","MERLAN","Mertensia lanceolata",1,0
"2000-07-24","DNP4","MINOBT","Minuartia obtusiloba",1,0.5952
"2000-07-24","DNP4","OREALP","Oreoxis alpina ssp. alpina",33,19.6429
"2000-07-24","DNP4","SAXRHO","Saxifraga rhomboidea",1,0.5952
"2000-07-24","DNP4","SEDLAN","Sedum lanceolatum",19,11.3095
"2000-07-24","DNP4","TRIDAS","Trifolium dasyphyllum",1,0
"2000-07-24","DNP4","CALPUR","Calamagrostis purpurascens",2,1.1905
"2000-07-24","DNP4","CARRUP","Carex rupestris var. drummondiana",5,2.9762
"2000-07-24","DNP4","KOBMYO","Kobresia myosuroides",4,2.381
"2000-07-24","DNP4","POAARC","Poa arctica ssp. grayana",1,0.5952
"2000-07-24","DNP4","POAGLA","Poa glauca ssp. rupicola",8,4.7619
"2000-07-24","DNP4","TRISPI","Trisetum spicatum",6,3.5714
"2000-07-24","DNP4","BAREEE",NaN,6,3.5714
"2000-07-24","DNP4","ACHLAN","Achillea millefolium var. alpicola",16,9.5238
"2000-07-24","DNP4","SENHAR","Packera cana",1,0.5952
"2000-07-24","DNP4","SOLSPA","Solidago simplex",1,0
"2000-07-24","DNP4","ARTPAT","Artemisia pattersonii",11,6.5476
"2000-07-24","DNP4","FESBRA","Festuca brachyphylla",13,7.7381
"2000-07-24","DNP5","ACOROS","Geum rossii var. turbinatum",3,1.6949
"2000-07-24","DNP5","ALLGEY","Allium geyeri",3,1.6949
"2000-07-24","DNP5","AREFEN","Arenaria fendleri var. tweedyi",14,7.9096
"2000-07-24","DNP5","ARTSCO","Artemisia scopulorum",2,1.1299
"2000-07-24","DNP5","BISBIS","Polygonum bistortoides",5,2.8249
"2000-07-24","DNP5","CAMROT","Campanula rotundifolia",7,3.9548
"2000-07-24","DNP5","CASOCC","Castilleja occidentalis",2,1.1299
"2000-07-24","DNP5","HYMACA","Tetraneuris acaulis var. caespitosa",1,0
"2000-07-24","DNP5","MERLAN","Mertensia lanceolata",17,9.6045
"2000-07-24","DNP5","MINOBT","Minuartia obtusiloba",1,0.565
"2000-07-24","DNP5","OREALP","Oreoxis alpina ssp. alpina",52,29.3785
"2000-07-24","DNP5","POLVIS","Polemonium viscosum",1,0
"2000-07-24","DNP5","SAXRHO","Saxifraga rhomboidea",1,0
"2000-07-24","DNP5","SEDLAN","Sedum lanceolatum",11,6.2147
"2000-07-24","DNP5","TRIDAS","Trifolium dasyphyllum",1,0.565
"2000-07-24","DNP5","CARRUP","Carex rupestris var. drummondiana",2,1.1299
"2000-07-24","DNP5","KOBMYO","Kobresia myosuroides",8,4.5198
"2000-07-24","DNP5","POAALP","Poa alpina",1,0
"2000-07-24","DNP5","POAARC","Poa arctica ssp. grayana",2,1.1299
"2000-07-24","DNP5","POAGLA","Poa glauca ssp. rupicola",4,2.2599
"2000-07-24","DNP5","TRISPI","Trisetum spicatum",8,4.5198
"2000-07-24","DNP5","BAREEE",NaN,2,1.1299
"2000-07-24","DNP5","ARTPAT","Artemisia pattersonii",1,0.565
"2000-07-24","DNP5","ACHLAN","Achillea millefolium var. alpicola",7,3.9548
"2000-07-24","DNP5","ELYSPP","Elymus",18,10.1695
"2000-07-24","DNP5","FESBRA","Festuca brachyphylla",4,2.2599
"2000-07-24","DNP5","POTOVI","Potentilla ovina",3,1.6949
"2000-07-19","DPP1","ACOROS","Geum rossii var. turbinatum",2,1.5385
"2000-07-19","DPP1","AREFEN","Arenaria fendleri var. tweedyi",5,3.8462
"2000-07-19","DPP1","BISBIS","Polygonum bistortoides",1,0
"2000-07-19","DPP1","BISVIV","Polygonum viviparum",1,0
"2000-07-19","DPP1","CAMROT","Campanula rotundifolia",5,3.8462
"2000-07-19","DPP1","DRAAUR","Draba aurea",1,0.7692
"2000-07-19","DPP1","HYMACA","Tetraneuris acaulis var. caespitosa",1,0.7692
"2000-07-19","DPP1","LLOSER","Lloydia serotina",1,0.7692
"2000-07-19","DPP1","MERLAN","Mertensia lanceolata",1,0
"2000-07-19","DPP1","MINOBT","Minuartia obtusiloba",7,5.3846
"2000-07-19","DPP1","OREALP","Oreoxis alpina ssp. alpina",13,10
"2000-07-19","DPP1","PHLSIB","Phlox pulvinata",1,0
"2000-07-19","DPP1","SAXRHO","Saxifraga rhomboidea",1,0.7692
"2000-07-19","DPP1","SEDLAN","Sedum lanceolatum",11,8.4615
"2000-07-19","DPP1","SELDEN","Selaginella densa var. scopulorum",8,6.1538
"2000-07-19","DPP1","THLMON","Noccaea fendleri ssp. glauca",1,0
"2000-07-19","DPP1","TRIDAS","Trifolium dasyphyllum",5,3.8462
"2000-07-19","DPP1","CARRUP","Carex rupestris var. drummondiana",1,0.7692
"2000-07-19","DPP1","KOBMYO","Kobresia myosuroides",32,24.6154
"2000-07-19","DPP1","POAARC","Poa arctica ssp. grayana",2,1.5385
"2000-07-19","DPP1","POAGLA","Poa glauca ssp. rupicola",6,4.6154
"2000-07-19","DPP1","TRISPI","Trisetum spicatum",3,2.3077
"2000-07-19","DPP1","BAREEE",NaN,19,14.6154
"2000-07-19","DPP1","ROCKKK",NaN,1,0.7692
"2000-07-19","DPP1","FESBRA","Festuca brachyphylla",5,3.8462
"2000-07-19","DPP1","SOLSPA","Solidago simplex",1,0.7692
"2000-07-19","DPP2","ACOROS","Geum rossii var. turbinatum",7,4.9645
"2000-07-19","DPP2","AREFEN","Arenaria fendleri var. tweedyi",1,0
"2000-07-19","DPP2","ARTSCO","Artemisia scopulorum",2,1.4184
"2000-07-19","DPP2","BISBIS","Polygonum bistortoides",2,1.4184
"2000-07-19","DPP2","BISVIV","Polygonum viviparum",1,0
"2000-07-19","DPP2","CAMROT","Campanula rotundifolia",11,7.8014
"2000-07-19","DPP2","CASOCC","Castilleja occidentalis",1,0
"2000-07-19","DPP2","ERIARE","Eritrichium nanum",1,0
"2000-07-19","DPP2","HYMACA","Tetraneuris acaulis var. caespitosa",1,0
"2000-07-19","DPP2","LEWPYG","Lewisia pygmaea",1,0.7092
"2000-07-19","DPP2","LLOSER","Lloydia serotina",8,5.6738
"2000-07-19","DPP2","MERLAN","Mertensia lanceolata",1,0
"2000-07-19","DPP2","MINOBT","Minuartia obtusiloba",1,0.7092
"2000-07-19","DPP2","OREALP","Oreoxis alpina ssp. alpina",14,9.9291
"2000-07-19","DPP2","PHLSIB","Phlox pulvinata",1,0
"2000-07-19","DPP2","SAXRHO","Saxifraga rhomboidea",1,0.7092
"2000-07-19","DPP2","SEDLAN","Sedum lanceolatum",10,7.0922
"2000-07-19","DPP2","SELDEN","Selaginella densa var. scopulorum",3,2.1277
"2000-07-19","DPP2","TRIDAS","Trifolium dasyphyllum",9,6.383
"2000-07-19","DPP2","CARRUP","Carex rupestris var. drummondiana",1,0.7092
"2000-07-19","DPP2","KOBMYO","Kobresia myosuroides",49,34.7518
"2000-07-19","DPP2","POAALP","Poa alpina",1,0
"2000-07-19","DPP2","POAARC","Poa arctica ssp. grayana",1,0.7092
"2000-07-19","DPP2","POAGLA","Poa glauca ssp. rupicola",4,2.8369
"2000-07-19","DPP2","TRISPI","Trisetum spicatum",1,0.7092
"2000-07-19","DPP2","BAREEE",NaN,11,7.8014
"2000-07-19","DPP2","FESBRA","Festuca brachyphylla",4,2.8369
"2000-07-19","DPP2","ARTPAT","Artemisia pattersonii",1,0
"2000-07-19","DPP2","ROCKKK",NaN,1,0.7092
"2000-07-24","DPP3","AREFEN","Arenaria fendleri var. tweedyi",2,1.6
"2000-07-24","DPP3","BISVIV","Polygonum viviparum",1,0
"2000-07-24","DPP3","CAMROT","Campanula rotundifolia",3,2.4
"2000-07-24","DPP3","DRACAN","Draba breweri var. cana",1,0
"2000-07-24","DPP3","ERIARE","Eritrichium nanum",1,0
"2000-07-24","DPP3","HYMACA","Tetraneuris acaulis var. caespitosa",2,1.6
"2000-07-24","DPP3","LLOSER","Lloydia serotina",5,4
"2000-07-24","DPP3","MERLAN","Mertensia lanceolata",1,0
"2000-07-24","DPP3","MINOBT","Minuartia obtusiloba",7,5.6
